channel,message_id,date,text,views,forwards,replies,length
women_girlsafety,1668,2025-09-13 02:17:35+00:00,वो शक्ति है,218.0,0.0,0,11
women_girlsafety,1664,2025-09-10 07:58:17+00:00,"आदरणीय सर/ मैडम 🙏

इस ग्रुप का उद्देश्य, महिलाओ व पुरुषों को सुरक्षा प्रदान करने की कोसिस करना तथा उन्हें जागरूक करने से है.....

1.Question : यहाँ क्या मदद होती है 🤔
Ans: 
अगर आप telegram, WhatsApp, Twitter, instagram या अन्य किसी भी सोशल मिडिया पर परेशान है, या आपको किसी के द्वारा👇👇👇👇👇
[धम्मकियो, ब्लैकमेल, अभद्र व्यवहार, अस्लिलता या धोखाधरी] की जा रही है तो आप अपनी हर समस्याओं को यहाँ एक विश्वास के साथ बता सकते हैं....हम सभी ग्रुप वासी तथा हमारी एडमिन टीम के द्वारा पूर्ण कोसिस होगी की हम सभी एकता के साथ समाधान करें तथा अन्य तरीके से पीड़ित व्यक्ति ( महिला / पुरुष ) का सहयोग करें! 
अगर आप हमारे साथ जुड़ते है तो इसमे आपको ही फायदा है इससे आप एक अच्छे नागरिक बन सकते हैं तथा समाज में हो रहे अपराधों से समाज, बच्चों, महिलाओ को जागरूक कर सकते हैं 
आपका अपना ग्रुप 🕸 women & girls safety 😊😊

Note : समूह में hello, hiii, hy, goodmorning, good afternoon good evening, जैसे मैसेज allow नही हैं अगर कोई सदस्य ऐसे मैसेज का प्रयोग करता है तो उसे एक बार सूचित किया जायेगा सूचित करने के दौरान भी नहीं मानता है तो समूह से बेन कर दिया जायेगा

सभी सदस्य user name का प्रयोग करें
कोई भी सदस्य प्रोफाइल फोटो पर अश्लील फोटो का प्रयोग न करें

किसी समस्या का समाधान के लिए मैसेज एक ही बार में टाइप करें टुकड़ो में नहीं

पर्सनल डिसकस के लिए रात्रि 9:00pm पर वौइस् चैट ज्वाइन करें",198.0,0.0,0,1265
women_girlsafety,1662,2025-09-10 06:14:04+00:00,"ग्रुप के नियम ,....😊❤️

( ग्रुप के नियमो का पालन जरुरी है आप सभी परिवार का हिस्सा हैं,हम आपसे अपेक्षा करते है कि आप ग्रुप के नियमो का पालन अवश्य करेंगे ताकि आपका हमारा साथ हमेशा बना रहे,., सभी परिवार के सदस्यों से विनती है, सभी पोस्ट पे जाके अपने विचारों को रखे ताकि दूसरे भी आपके पोस्ट पे आके आपको प्रेरित करे ) 😊😊

ग्रुप में सभी एक दूसरे का सम्मान करे, आपत्ति जनक टिपण्णी ना करे... 🙏🏻

ग्रुप में आपसी निजी बात ना करे, अगर आपका मित्र है तो उसके निजी इनबॉक्स में बात करे....🙏🏻

ग्रुप में कोई मेंबर गलत तरीका का मैसेज, फोटो या वीडियो अपलोड ना करने की कोशिस ना करे, पोस्ट मंजूर नहीं होगा... 🙏🏻

शायरी पोस्ट पे आपकी निजी फोटो पे प्रतिबंद है... ❌️

ग्रुप में कोई भी अर्निंग,❌️ एप्प लिंक❌️, फ्री रिचार्ज, ❌️या ग्रुप का लिंक पोस्ट नहीं करेगा ❌️करने पे तुरंत ग्रुप से बहार कर दिया जायेगा✅️

ग्रुप में किसी से भी झगड़ा होता है तो ग्रुप एडमिन से संपर्क करे, स्वयम ही आपत्तिजनक भाषा का प्रयोग कर्क झगड़ा और ना बढ़ाये.. 🙏🏻

ग्रुप में सभी महिलाओ का सम्मान करे,✅️ अगर कोई किसी भी महिला को परेशान करता हुआ पाया गया तो उसकी id को रिपोर्ट करते हुए ग्रुप से बाहर किया जायेगा, ✅️ हम नहीं चाहते की आपको इसे तरह से सबके सामने आना पड़े, कृपया कर ऐसा कोई काम ना करे... 🙏🏻

ग्रुप में किसी पुरुष को कोई समस्या है तो वह पुरुष हमारे पुरुष एडमिन से सम्पर्क करें.... महिलाए महिला एडमिन से सम्पर्क करें.... 🙏🏻

महिलाये भी इस बात का ध्यान रखे ऐसा कोई कार्य आपभी ना करे.... 🙏🏻",49.0,0.0,0,1341
women_girlsafety,1656,2025-08-31 12:32:42+00:00,"**आदरणीय सर/ मैडम 🙏💐

हमारे ग्रुप का उद्देश्य है 🌺 मजबूरो को सुरक्षा प्रदान करने का 🌸कोसिस🌸 करना 
यहाँ क्या मदद होती है👉👉🌷🌷🌷
🌕अगर आप telegram, WhatsApp, Twitter, instagram या अन्य🌕 किसी भी सोशल मिडिया पर परेशान है👉 [धम्मकियो, ब्लैकमेल, अभद्र व्यवहार, अस्लिलता या धोखाधरी] से  तो आप अपने समस्याओं को यहाँ एक भरोसे के साथ बता सकते है!🎋🎋🎋🎋🎋🎋 हम सभी ग्रुप वासीयों का कोसिस होगा की हम सभी एकता के साथ समाधान करें अन्यथा अन्य तरीके से सहयोग करें! 🌼🌼
अगर आप हमारे साथ जुड़ते है तो इसमे आपको ही फायदा है इससे आप एक अच्छे नागरिक बन सकते है मदद करके✨✨
कृप्या ग्रुप मे छोटे छोटे मैसेज hii hello thanks जैसे मैसेज न करें,
आप सभी शाम 9: 00pm पर वौइस् चैट से जुड़कर अपने विचारों को साझा करें.

आपका अपना ग्रुप 🕸 women & girls safety 😊😊**",296.0,0.0,0,722
women_girlsafety,1655,2025-08-29 12:02:54+00:00,जो महिलाए या पुरुष किसी अननोन द्वारा व्हाट्सप्प पर आए अननोन मैसेज आदि से परेशान है वह यह सेटिंग अपने व्हाट्सप्प में जाकर अवश्य करे,343.0,0.0,0,130
women_girlsafety,1653,2025-08-27 02:17:50+00:00,"🌸 लड़कियों के लिए संदेश

1. अपनी क़ीमत पहचानो
तुम किसी की कमजोरी नहीं बल्कि शक्ति हो...अपने सपनों और आत्मसम्मान को हमेशा प्राथमिकता दो

2. ना कहना सीखो
किसी भी रिश्ते या स्थिति में जबरदस्ती सहने की ज़रूरत नहीं। अगर कुछ सही न लगे तो साफ़ शब्दों में “ना” कहो।


3. आत्मनिर्भर बनो
पढ़ाई, काम, कौशल – जितना हो सके खुद को सक्षम बनाओ। आत्मनिर्भर लड़की कभी भी दूसरों की मजबूरी नहीं बनती।


4. सुरक्षा और सतर्कता

अकेले यात्रा करते समय अपनी लोकेशन परिवार या दोस्तों को बताओ।

अजनबियों पर तुरंत भरोसा मत करो।

मोबाइल में हेल्पलाइन नंबर (112, 1091 आदि) सेव रखो।



5. आत्मरक्षा ज़रूरी है
सेल्फ-डिफेंस ट्रेनिंग लो या कम से कम बुनियादी तकनीकें सीखो ताकि मुश्किल समय में खुद को बचा सको।


6. मदद माँगने से मत हिचको
अगर कोई तुम्हारे साथ गलत व्यवहार करता है, तो चुप मत रहो। परिवार, दोस्तों या पुलिस से तुरंत मदद लो।


7. अपनी आवाज़ उठाओ
समाज में बदलाव तब ही होगा जब लड़कियाँ चुप न रहें। अन्याय के खिलाफ डटकर खड़ी रहो।

✨ “तुम कमज़ोर नहीं, बदलाव की ताक़त हो।”
✨ “सपनों को उड़ान दो, डर को पीछे छोड़ो।
✨ “तुम्हारी हिम्मत ही तुम्हारा सबसे बड़ा हथियार है।",183.0,0.0,0,1035
women_girlsafety,1651,2025-08-14 18:36:25+00:00,"हमारी भूमि तो आजाद है,
पर हमारी सोच और व्यवस्था को अभी और आजाद करना बाकि है.
हम आज भी भृष्टाचार,जातिवाद,राजनितिक स्वार्थ और असामनता की बेड़ियों मे जकडे हुए है.....


आप सभी को स्वतंत्रता दिवस की हार्दिक शुभकामनायें 🥰❤️",64.0,0.0,0,217
women_girlsafety,1650,2025-08-12 22:32:35+00:00,इस वीडियो में इस लड़की ने जो कहा है बहुत ही बढ़िया कहा है आज की युवा पीढ़ी को यही सोच रख कर अपने आगे भविष्य के बारे में सोचना चाहिए। और अपने माता-पिता का नाम रोशन करके अच्छे से अच्छे कार्य करना चाहिए,252.0,0.0,1,199
women_girlsafety,1649,2025-08-11 05:05:34+00:00,"आए हैं इस दुनिया में तो, 
कुछ अच्छा करके जाना तो बनता है।
हमें बनाने वाले ईश के आगे, 
कभी सर झुकाना तो बनता है। 

खुद के लिए तो जीते हैं सब, 
थोड़ा दूसरों के लिए भी जीना तो बनता है। 
छोटी सी इस ज़िंदगी में, 
दूसरों के काम आ जाना तो बनता है।।

मुश्किलों में तो रोते हैं सब, 
उनका हँसकर मुकाबला करना तो बनता है।
रोते हुए चहरों को भी कभी, 
खुलकर हँसाना तो बनता है।। 

ज़िंदगी है चार दिन की, 
उसे जी भर के जीना तो बनता है। 
हँसना हसाना और मुस्कराना, 
जीवन को सार्थक बनाना तो बनता है।। 

बुरी आदतें त्यागकर अच्छाई अपनाना,
उसपर अमल कर जाना तो बनता है।। 
                                         - वंशिका जैन",178.0,0.0,1,601
women_girlsafety,1648,2025-08-08 22:43:35+00:00,"**💔 राखी बिना सूनी कलाई 💔

हर साल सावन में सजता है बाज़ार,
रंग-बिरंगी राखियों की लगती कतार।
पर मेरी कलाई देख, चुपचाप रह जाती,
क्योंकि मुझे राखी बांधने कोई नहीं आती।

ना वो शरारत, ना मिठाई का स्वाद,
ना आँखों में चमक, ना चेहरे पे फरियाद।
बस तस्वीरों में देखता हूँ वो नज़ारे,
जहाँ भाई-बहन हँसते हैं प्यार के सहारे।

कहते हैं राखी है रिश्तों की पहचान,
पर मेरी पहचान में है सिर्फ खालीपन का नाम।
काश किस्मत भी देती मुझे एक बहना,
जिसके संग बचपन से बंधा रहता ये सपना।

आज फिर सावन की बारिश में भीगते हुए,
मन ही मन भगवान से ये मांगता हूँ —
""अगले जन्म में चाहे कुछ और मिले या ना मिले,
पर एक बहन ज़रूर मिले, जो राखी मेरी कलाई पर सदा बांधे। 

आज फिर बाजार से लौटा यूँ हीं,
एक राखी खरीदी औऱभगवान की तस्वीर से बाँध दी यूँ हीं**
🌸 रक्षाबंधन की हार्दिक शुभकामनाएँ 🌸
ईश्वर से प्रार्थना है कि
हर भाई-बहन का रिश्ता
प्यार, विश्वास और खुशियों से सदा महकता रहे।
और जिनके जीवन में बहन नहीं है,
भगवान उनके आँगन में भी
प्यार भरी इस छांव को ज़रूर लाए।

💖 शुभ रक्षाबंधन 💖",186.0,0.0,0,944
women_girlsafety,1647,2025-08-03 04:50:05+00:00,"😂😂🤣🤣
😂😂😁😁
समझ आया किसी के कुछ 😂",223.0,0.0,1,31
women_girlsafety,1645,2025-08-02 06:57:43+00:00,"**📢 सभी सदस्य कृपया ध्यान दें – एक आवश्यक सूचना

प्रिय सदस्यगण,
हम सभी का ""Women Safety"" ग्रुप एक जिम्मेदार मंच है जो महिलाओं की सुरक्षा, हक और जागरूकता को बढ़ावा देने के लिए समर्पित है।

❗ हाल ही में यह जानकारी प्राप्त हुई है कि किसी व्यक्ति ने हमारे ग्रुप के नाम से मिलता-जुलता एक नकली ग्रुप बना लिया है, जिससे कुछ सदस्य भ्रमित हो सकते हैं।

🛑 हम सभी से निवेदन करते हैं:

ऐसे किसी भी ग्रुप का हिस्सा न बनें जो हमारे नाम या उद्देश्य की नकल कर रहा हो।

यदि आपको कोई संदिग्ध लिंक, मैसेज या ग्रुप इनवाइट मिले तो तुरंत एडमिन को सूचित करें।

कृपया केवल इस आधिकारिक ग्रुप पर ही भरोसा करें, जहां सूचनाएं सावधानीपूर्वक साझा की जाती हैं।


🙏 हम सभी की सहभागिता से ही यह मंच सुरक्षित और उद्देश्यपूर्ण बना रहेगा।

आप सभी के सहयोग के लिए धन्यवाद।
– owner, Women Safety Group**",218.0,0.0,0,765
women_girlsafety,1641,2025-07-28 16:13:29+00:00,"आजकल सोशल मीडिया और टेलीग्राम जैसे प्लेटफॉर्म पर कुछ तथाकथित टीचर या गुरु जिस तरह का “ज्ञान” बाँट रहे हैं, वह न तो शिक्षा है, न मार्गदर्शन—बल्कि यह एक गंदी मानसिकता का विस्तार है।
ऐसे ही कुछ समूहों का उदाहरण दूँ तो टेलीग्राम पर एक upsc हिंदी नाम से बना समूह में आज एक पोस्ट दिखा जिसमे लिखा था कि बिहार में गौरव सर से संक्षिप्त मुलाक़ात हुई.. ज़ब मेरे द्वारा वहाँ संक्षिप्त मुलाक़ात से संबंधित क्वेश्चन पूछा गया कि यह संक्षिप्त मुलाक़ात का अर्थ बताइये तो महोदय द्वारा अचानक मुलाक़ात जैसे शब्दों से सम्बोधित किया जबकि संक्षिप्त मुलाक़ात का अर्थ कम समय के लिए हुई मुलाक़ात से है ना कि अचानक मुलाक़ात से... ज़ब इस मुद्दे पर चर्चा करने लगे तो वहाँ के एक व्यक्ति द्वारा जो खुद को एक टीचर बता रहा था के द्वारा बहुत ही घटिया शब्द उपयोग किये जाने लगे जैसे तुम हसीं तुम जवा वाशिंग पाउडर निरमा करके कोई song ज़ब उस टीचर से इसका तर्क देते हुए कुछ संबिधान का हवाला दिया गया तो कहने लगा कि संबिधान मे तुम्हारी मृत्यु नहीं लिखी लेकिन यह सत्य है... कहने का मतलब उस टीचर द्वारा एक भी शब्द टीचर जैसे नहीं था बल्कि उसके सभी शब्द मूर्खता की ओर इशारा कर रहे थे ज़ब उस टीचर का उसके शब्दों मे उत्तर देना शुरू किया गया तो वहाँ उपस्थित एक अज्ञ नाम से id गरिमा की बात करने लगी जबकि उसे खुद की गरिमा तो दिखा लेकिन संबिधान की गरिमा नहीं दिखी
ये लोग टीचर का चोला पहनकर अभद्र भाषा, गाली-गलौज, और समाजविरोधी बातें फैला रहे हैं। इनका उद्देश्य छात्रों का मार्गदर्शन करना नहीं, बल्कि उनकी सोच को बिगाड़ना है। और पैसे हड़प नीति जैसा माहौल बनाना है जब कोई शिक्षक खुद अशिष्ट हो, महिलाओं या विद्यार्थियों के प्रति असम्मान दिखाए, जातिवाद या धार्मिक कट्टरता को बढ़ावा दे—तो वह शिक्षक नहीं, एक जहरीला एजेंडा चलाने वाला व्यक्ति होता है।

👉 समस्या कहाँ है?

कुछ स्टूडेंट्स भी इनकी अभद्रता को ""ईमानदार बात"" या ""खरा बोलना"" मान बैठते हैं।
जैसे कि ncert के नोट्स नहीं बनाने चाहिए 😂

ऐसे गुरुओं की फॉलोइंग बढ़ती है, जिससे इनका अहंकार और ज़हर दोनों बढ़ते हैं।


👉 हमें क्या करना चाहिए?

1. ऐसे चैनल्स को रिपोर्ट करें और सार्वजनिक रूप से इनकी निंदा करें।


2. दूसरों को जागरूक करें कि ये शिक्षक नहीं, भटके हुए प्रवचनकर्ता हैं।


3. शिक्षा का मतलब केवल विषयवस्तु नहीं, बल्कि संस्कार, गरिमा और दिशा देना होता है।



अंत में—जो शिक्षक अभद्रता को ज्ञान मानते हैं, उन्हें समाज को दिशा देने का नहीं, दिशाहीनता का प्रतीक माना जाना चाहिए। शिक्षा एक मंदिर है, उसमें गंदगी फैलाने वालों को बाहर का रास्ता दिखाना ज़रूरी है।

""शब्दों की ताक़त से सोच बदलती है — और गंदे शब्दों से सोच सड़ती है।""
हमें तय करना है कि हम किसके अनुयायी हैं—गुरु के या गाली देने वाले के?",280.0,0.0,0,2388
women_girlsafety,1638,2025-07-09 16:35:16+00:00,"4 जुलाई 2025 को रात्रि समय करीब 12:45 के आसपास women's & girl's safety empowerment ग्रुप की सदस्य नेहा सिन्हा का ग्रुप के निर्माणकर्ता को कॉल नेहा सिन्हा के साथ हुए 3 जुलाई दोपहर 2:30pm के आसपास olx के माध्यम से अपनी किताबों को सेल करने हेतु करीब 16,500 का साइबर फ्रॉड हुआ नेहा छत्तीसगढ़ रायपुर ने ग्रुप निर्माणकर्ता को घटना की पूर्ण जानकारी व एविडेंस दिए जो कि सत्य पाया गया चूँकि साइबर फ्रॉड हुआ था कि तत्काल सुनवाई कर तथा नेहा को कुछ खास जानकारी उपलब्ध कराने के बाद... आज दिनांक 9 जुलाई 2025 को नेहा सिन्हा रायपुर छत्तीसगढ़ को पुरे पेैसे वापस कराए गए.. आज नेहा जी इतना खुश है कि जैसे कोई upsc टॉप कर ख़ुश होता हो 

समूह के निर्माणकर्ता आप सभी के साथ पूर्णतः साथ देने के लिए हमेंशा त्तपर हैं...आप सभी से अनुरोध है कि कभी किसी के झांसे में न आए... किसी को कोई किसी अपरचित द्वारा आए किसी लिंक, किसी प्रकार का OTP, आधार नंबर, PAN नंबर,बैंक डिटेल, ATM पिन, आदि महत्वपूर्ण जानकारी किसी के साथ साझा न करें...धन्यवाद 🙏👍👍",338.0,0.0,3,912
women_girlsafety,1636,2025-06-19 17:05:22+00:00,ध्यानपूर्वक सुनने समझने के बाद आंसर दीजिये 👍,382.0,0.0,3,44
women_girlsafety,1635,2025-06-18 17:01:22+00:00,"Upsc स्टूडेंट एक बार इस वौइस् रिकॉर्डिंग को इयरफोन लगाकर अवश्य सुनें 👍
अगर अच्छी लगे तो ❤️..... ना लगे तो 🥰 अवश्य दीजिये",348.0,0.0,1,120
women_girlsafety,1633,2025-06-15 12:32:43+00:00,"पापा की परिया (बेटियों)जो घर से भाग जाती हे उन सभी के नाम सूंदर सन्देश  ''पापा राज बहुत अच्छा है ...
मैं उससे ही शादी करूंगी..वरना !! ' 
पापा ने बेटी के ये शब्द सुनकर एक घडी को तो सन्न रह गए .
फिर सामान्य होते हुए बोले -' 
ठीक है पर पहले मैं
तुम्हारे साथ मिलकर उसकी परीक्षा लेना चाहता हूँ तभी
होगा तुम्हारा विवाह राज से...
कहो मंज़ूर है ?
'बेटी चहकते हुए
बोली -''हाँ मंज़ूर है मुझे .. 
राज से अच्छा जीवन साथी कोई हो
ही नहीं सकता..
वो हर परीक्षा में सफल होगा ..
आप नहीं जानते पापा राज को !' 
अगले दिन कॉलेज में नेहा जब राज से मिली तो उसका मुंह लटका हुआ था.. राज मुस्कुराते हुए बोला
-'क्या बात है स्वीट हार्ट..
इतना उदास क्यों हो ....
तुम मुस्कुरा दो वरना मैं अपनी जान दे दूंगा .''
नेहा झुंझलाते हुए
बोली -'राज मजाक छोडो ....
पापा ने हमारे विवाह के लिए
इंकार कर दिया है ...
अब क्या होगा ? 
राज हवा में बात उडाता
हुआ बोला होगा क्या ...
हम घर से भाग जायेंगे और कोर्ट
मैरिज कर वापस आ जायेंगें .'' 
नेहा उसे बीच में टोकते हुए बोली
पर इस सबके लिए तो पैसों की जरूरत होगी.. क्या तुम मैनेज
कर लोगे ?'' ''
ओह बस यही दिक्कत है ...
मैं तुम्हारे लिए जान दे सकता हूँ पर इस वक्त मेरे पास पैसे नहीं ... 
हो सकता है घर से भागने के बाद हमें कही होटल में छिपकर रहना पड़े..
तुम ऐसा करो, तुम्हारे पास और तुम्हारे घर में जो कुछ भी चाँदी -सोना -नकदी तुम्हारे हाथ लगे तुम ले आना ...
वैसे मैं भी कोशिश करूंगा ...
कल को तुम घर से कहकर आना कि 
तुम कॉलेज जा रही हो और यहाँ से
हम फर हो जायेंगे...
सपनों को सच करने के लिए !'' 
नेहा भोली बनते हुए बोली 
-''पर इससे तो मेरी व् मेरे परिवार कि बहुत बदनामी होगी '' 
राज लापरवाही के साथ बोला 
-''बदनामी , वो तो होती रहती है ...
तुम इसकी परवाह मत करो..'' 
राज इससे आगे कुछ कहता उससे पूर्व ही नेहा ने उसके गाल पर जोरदार तमाचा रसीद कर दिया..
नेहा भड़कते हुयी बोली
-''हर बात पर जान देने को तैयार बदतमीज़ तुझे ये तक  परवाह नहीं जिससे तू प्यार करता है उसकी और उसके परिवार की समाज में बदनामी हो ....
प्रेम का दावा करता है...
बदतमीज़ ये जान ले कि मैं वो अंधी
प्रेमिका नहीं जो पिता की इज्ज़त की धज्जियाँ उड़ा कर ऐय्याशी करती फिरूं .कौन से सपने सच हो जायेंगे ....
जब मेरे भाग जाने पर मेरे पिता जहर खाकर प्राण दे देंगें !
मैं अपने पिता की इज्ज़त नीलाम कर तेरे साथ भाग जाऊँगी  तो समाज में और ससुराल में मेरी बड़ी इज्ज़त होगी ...वे अपने सिर माथे पर बैठायेंगें...और सपनों की दुनिया इस समाज से कहीं अलग होगी...
हमें रहना तो इसी समाज में हैं ...
घर से भागकर क्या आसमान में रहेंगें ? है कोई जवाब तेरे पास..
पीछे से ताली की आवाज सुनकर
राज ने मुड़कर देखा तो पहचान न पाया.. नेहा दौड़कर उनके पास
चली गयी और आंसू पोछते हुए बोली -'पापा आप ठीक कह रहे थे
ये प्रेम नहीं केवल जाल है जिसमे फंसकर मुझ जैसी हजारों लडकियां अपना जीवन बर्बाद कर डालती हैं !!''
सोचा आज फादर्स डे पर कुछ पिता और बेटी के संबंध में कोई पोस्ट कर दूँ 🙏

✍🏻आपका अपना मित्र @josh6767",381.0,0.0,2,2624
women_girlsafety,1628,2025-05-24 17:10:50+00:00,"All the best UPSC aspirants 💐💐💐👍👍👍👍🍫🍫🍫

विरासत में मेहनत
मिली है,
इसलिए हमारी कहानी
हम खुद लिख रहे हैं...! 💯

दास्तां सुनाएंगे सफ़र की मंजिल को जिस दिन हासिल कर लेंगे।
क्या कुछ नहीं गवाया यहाँ तक आते आते।
थके हारे खुद को संभालते,
गिरते पड़ते खुद को सहलाते ,
खुद के आंसू खुद की पोंछते ,
और मंज़िल की और कदम बढ़ाते।

सफ़र लंबा था , हिम्मत भी अटूट थी ,
विश्वास भी गहरा था, 
बस रास्ते की ठोकरें कभी कभी लड़खड़ा देती थी,
उठके खुद के सहारे ही चलते गए,
हौंसला बनाए रखा और कर्म की और बढ़ते गए।

आशाओं के मौसम में कभी निराशाओं के बादल गहराते थे ,
लेकिन फिर से उठते थे और मंज़िल की और कदम बढ़ाते थे ,
शायद जिंदगी इसी का ही नाम हैं ,
सफ़र सुहाना हैं, समस्याएं तो रोज की कहानी है ,
शायद हिम्मत से चलते रहना यहीं जिंदगी की असली कहानी हैं।

Best of luck Upsc aspirants 💐💐🍫🍫🍫🍫🍫",463.0,0.0,0,762
women_girlsafety,1627,2025-05-22 17:50:08+00:00,"**═══◉༄❀༉───

कुछ रिश्ते हवा की तरह होते हैं –
जो दिखते नहीं, लेकिन महसूस होते हैं।
कुछ ख्वाब बारिश जैसे –
जो पलकों पर भीग जाते हैं...
कुछ पल बहुत सुकून भरे –
जो बिना आवाज़ के दिल से बात कर जाते हैं।

और कुछ लोग ऐसे मिलते हैं...
जैसे कोई दुआ पूरी हो गई हो।
बस वही लोग, ज़िंदगी के सबसे हसीन किस्से बन जाते है❤️❤️**",450.0,0.0,0,313
women_girlsafety,1626,2025-05-11 08:02:17+00:00,हैप्पी मदर्स डे 🥰,713.0,0.0,0,17
women_girlsafety,1625,2025-05-10 13:37:54+00:00,"सीज़फायर से कितने लोग सहमत और कितने असहमत हैं?

• सहमत ❤️
• असहमत 💔

अपना तर्क भी दे सकते हैं नीचे",598.0,0.0,0,98
women_girlsafety,1624,2025-05-10 02:38:01+00:00,"**ये वह दो बेटियां थीं, जिन्हे ऑपरेशन सिंदूर निभाने की जिम्मेदारी दी गई, और इन दोनों बेटिओं ने ना केवल आतंकवादियों के होश उड़ाए बल्कि दुनिया को यह संदेश दिया कि भारत की नारी अब कथाओ की झांसी की रानी तक सिमित नहीं है. 
वह आज की रणचंडी है जो मिराज 2000 की गरजना और सटीक रणनीति के साथ शत्रु का सर्वनास करती है.
कर्नल सोफिया कुरैशी,जिन्हे आप रणनीति की रानी कह सकते हैं,इनका नाम सुनते ही दुश्मन के पसीने छूट जाते हैं, क्युकी यह ऐसी रणनीतिकार हैं,जिन्होंने ऑपरेशन सिंदूर को इतिहास के पन्नो मे अमर कर दिया है.
इनकी तेजतराह सोच,और बारीकीय योजनाओं ने 9 आतंकीय ठिकानो को निशाना बनाया है.और आज मसूद अज़हर फुट फुट कर रो रहा है और कह रहा है कि मुझे भी ऊपर वाले बुला लिया होता,तो उसके पीछे भी यह दो बेटियां जिम्मेदार हैं, इनकी बजह से पाकिस्तान के बाहबलपुर जहाँ पर जेसेमोहम्मद का गण है, मुरीद के जहाँ पर लशकरे ताहिबा का मुख्यालय है, सिहाल कोट से लेकर pok के मुजफराबाद, सिहाला जहाँ जहाँ आतंकी संघठनों थे वहाँ पहलगाम का बदला लिया है. 🙏

जय हिन्द, जय भारत 🙏❤️🥰🇮🇳**",599.0,0.0,0,945
women_girlsafety,1620,2025-05-04 18:33:53+00:00,सुना है बेटियां आंगन की चिड़िया होती हैं बाबा,611.0,0.0,0,45
women_girlsafety,1619,2025-05-02 11:05:30+00:00,"**प्रिय नागरिकों

यदि आप अपने शहर या कस्बे में भारतीय सेना, वायुसेना या नौसेना के जवानों/वाहनों की कोई गतिविधि देखते हैं, तो कृपया कोई वीडियो या रील न बनाएं और उन्हें सोशल मीडिया पर पोस्ट न करें।

आप अनजाने में दुश्मन की मदद कर सकते हैं**

**जय हिंद** 🇮🇳",519.0,0.0,0,254
women_girlsafety,1617,2025-04-22 13:59:22+00:00,"**जो इस बार असफल हुए हैं,
उनके लिए दिल से एक बात:
“आप हारे नहीं हैं, बस थोड़े और मजबूत बन रहे हैं।”
UPSC की असफलता आपकी काबिलियत का पैमाना नहीं है। यह सिर्फ एक ठहराव है, मंज़िल नहीं।
आपने जो मेहनत की, वह बेकार नहीं जाएगी।
हर गिरने वाला, उठने की ताकत लेकर आता है।
हर असफलता एक सीख है, एक मौका है और अगली सफलता की नींव है।
""सपने देखना मत छोड़िए, क्योंकि हारने वाला वही है जो कोशिश करना छोड़ देता है।""
आप पर भरोसा रखिए, अगली बार आप भी बधाई के पात्र होंगे👍👍🌟🌟🌟🌟**",713.0,0.0,0,459
women_girlsafety,1615,2025-03-25 17:05:58+00:00,"कहाँ खो गया वो ज़माना किताब का,
थामे थे हम भी बहाना किताब का।

हर पन्ने में थी कोई बात छुपी,
हर लफ्ज़ में था अफसाना किताब का।

नजरें मिली तो लगी थी साजिश,
बन गया जैसे बहाना किताब का।

अब तो बस यादें ही बाकी बची हैं,
सुनाई नहीं देता तराना किताब का।

चलो फिर से लौटा लें वो लम्हे,
भर दें दिल में खजाना किताब का।

#cp",561.0,0.0,0,314
women_girlsafety,1612,2025-03-24 17:54:45+00:00,अयांस के केस की रिपोर्ट है... अगर किसी भी सदस्य को लगता हो कि यहां अयान के नाम पर पैसे ठगे जा रहे या दिखावा या पैसे लूटे जा रहे है तो ऐसे सदस्य इस रिपोर्ट को अवश्य देखें,440.0,0.0,0,169
women_girlsafety,1610,2025-03-24 17:31:23+00:00,"`समूह के सभी सदस्यों से निवेदन है कि एक छोटी सी नन्ही सी प्यारी जान, नाम अयान s/o अमन के लिए जितना हो सकें आप सभी से अयान की मदद हेतु आप इस क्वार कोड़ को स्कैन कर अयान की मदद कर सकते है, यह बच्चा अभी नॉएडा सेक्टर 27 के कैलाश हॉस्पिटल के icu में एडमिट है, माँ बाप की बच्चे के इलाज के लिए पैसे ना होने के कारण हम सभी को इस नन्ही सी जान के लिए जो भी हो सके वह करना चाहिए, प्लीज आप सभी मदद अवश्य करें 🙏🏻

नोट :- यह एक बच्चे के लिए मदद हेतु दिया गया दान होगा...यह रिटर्न नहीं होगा 🙏🏻

समूह के सभी सदस्यों से अनुरोध तथा विनम्र निवेदन है कि इस नन्ही सी जान की मदद अवश्य करें 🙏🏻`",374.0,0.0,0,570
